Model: Seq2Seq Multimodal Bi-LSTM
Source index: <Seq2Seq Index with 47 items>
Target index: <Seq2Seq Index with 34 items>
Encoder embedding dimension: 128
Descriptors dimension: 1136
Decoder embedding dimension: 64
Encoder hidden units: 64
Encoder layers: 4
Decoder hidden units: 32
Decoder layers: 3
Dropout: 0.1
Trainable parameters: 825,442

Training started
X_train.shape: torch.Size([3076, 702])
Y_train.shape: torch.Size([3076, 7])
X_dev.shape: torch.Size([544, 337])
Y_dev.shape: torch.Size([544, 7])
Epochs: 500
Learning rate: 0.0001
Weight decay: 1e-05
Epoch | Train                 | Development           | Minutes
      | Loss     | Error Rate | Loss     | Error Rate |
   23 |   0.6563 |     22.031 |   0.9035 |     27.849 |     1.0
   24 |   0.6385 |     21.478 |   0.8840 |     27.512 |     1.0
   25 |   0.6147 |     20.638 |   0.9028 |     28.217 |     1.1
   26 |   0.5918 |     19.912 |   0.8884 |     27.022 |     1.1
   27 |   0.5824 |     19.679 |   0.8952 |     27.206 |     1.2
   28 |   0.5598 |     18.818 |   0.8993 |     27.512 |     1.2
   29 |   0.5395 |     18.260 |   0.8723 |     26.532 |     1.3
   30 |   0.5198 |     17.317 |   0.8739 |     26.103 |     1.3
   31 |   0.5105 |     17.333 |   0.8795 |     26.716 |     1.3
   32 |   0.5152 |     17.561 |   0.8861 |     26.930 |     1.4
   33 |   0.4838 |     16.260 |   0.8960 |     27.267 |     1.4
Early stopping

Model: Seq2Seq Multimodal Bi-LSTM
Source index: <Seq2Seq Index with 47 items>
Target index: <Seq2Seq Index with 34 items>
Encoder embedding dimension: 128
Descriptors dimension: 1136
Decoder embedding dimension: 128
Encoder hidden units: 32
Encoder layers: 3
Decoder hidden units: 64
Decoder layers: 4
Dropout: 0.2
Trainable parameters: 396,674

Training started
X_train.shape: torch.Size([3076, 702])
Y_train.shape: torch.Size([3076, 7])
X_dev.shape: torch.Size([544, 337])
Y_dev.shape: torch.Size([544, 7])
Epochs: 500
Learning rate: 0.0001
Weight decay: 1e-05
Epoch | Train                 | Development           | Minutes
      | Loss     | Error Rate | Loss     | Error Rate |
---------------------------------------------------------------
    1 |   3.4890 |     93.466 |   3.2810 |     83.303 |     0.0
    2 |   2.8747 |     81.469 |   2.6428 |     81.893 |     0.0
    3 |   2.4997 |     64.006 |   2.3675 |     58.824 |     0.1
    4 |   2.2806 |     57.857 |   2.1912 |     58.824 |     0.1
    5 |   2.1426 |     57.168 |   2.0773 |     58.824 |     0.1
    6 |   2.0456 |     56.345 |   1.9867 |     55.545 |     0.1
    7 |   1.9648 |     55.646 |   1.9105 |     53.768 |     0.1
    8 |   1.8929 |     53.191 |   1.8454 |     48.346 |     0.2
    9 |   1.8299 |     49.875 |   1.7860 |     48.346 |     0.2
   10 |   1.7715 |     49.084 |   1.7303 |     48.346 |     0.2
   11 |   1.7182 |     48.803 |   1.6818 |     48.346 |     0.2
   12 |   1.6756 |     48.678 |   1.6391 |     48.346 |     0.2
   13 |   1.6327 |     48.618 |   1.6022 |     48.346 |     0.2
   14 |   1.6005 |     47.340 |   1.5718 |     45.466 |     0.3
   15 |   1.5736 |     46.278 |   1.5460 |     45.466 |     0.3
   16 |   1.5495 |     46.213 |   1.5253 |     45.466 |     0.3
   17 |   1.5284 |     46.202 |   1.5080 |     45.466 |     0.3
   18 |   1.5113 |     46.213 |   1.4936 |     45.466 |     0.3
   19 |   1.4968 |     46.180 |   1.4813 |     45.466 |     0.4
   20 |   1.4878 |     46.251 |   1.4708 |     45.466 |     0.4
   21 |   1.4751 |     46.278 |   1.4620 |     45.466 |     0.4
   22 |   1.4669 |     46.261 |   1.4543 |     45.466 |     0.4
   23 |   1.4574 |     46.234 |   1.4468 |     45.466 |     0.4
   24 |   1.4518 |     46.223 |   1.4408 |     45.466 |     0.5
   25 |   1.4438 |     46.196 |   1.4346 |     45.466 |     0.5
   26 |   1.4399 |     46.202 |   1.4294 |     45.466 |     0.5
   27 |   1.4329 |     46.267 |   1.4233 |     45.466 |     0.5
   28 |   1.4264 |     46.484 |   1.4188 |     45.466 |     0.5
   29 |   1.4231 |     46.283 |   1.4130 |     45.466 |     0.6
   30 |   1.4173 |     46.278 |   1.4085 |     45.466 |     0.6
   31 |   1.4102 |     46.207 |   1.4033 |     45.466 |     0.6
   32 |   1.4058 |     46.294 |   1.3982 |     45.466 |     0.6
   33 |   1.4017 |     46.175 |   1.3920 |     45.190 |     0.6
   34 |   1.3937 |     45.920 |   1.3878 |     44.853 |     0.7
   35 |   1.3857 |     45.611 |   1.3786 |     44.884 |     0.7
   36 |   1.3764 |     45.362 |   1.3706 |     45.159 |     0.7
   37 |   1.3656 |     45.216 |   1.3622 |     44.669 |     0.7
   38 |   1.3559 |     45.308 |   1.3535 |     44.547 |     0.7
   39 |   1.3439 |     44.804 |   1.3419 |     44.455 |     0.7
   40 |   1.3322 |     44.441 |   1.3345 |     43.995 |     0.8
   41 |   1.3212 |     44.099 |   1.3280 |     43.873 |     0.8
   42 |   1.3151 |     43.937 |   1.3169 |     43.627 |     0.8
   43 |   1.3032 |     43.422 |   1.3125 |     43.719 |     0.8
   44 |   1.2937 |     43.281 |   1.3098 |     43.536 |     0.8
   45 |   1.2899 |     43.298 |   1.3047 |     43.352 |     0.9
   46 |   1.2802 |     42.832 |   1.2980 |     43.505 |     0.9
   47 |   1.2746 |     42.745 |   1.2986 |     43.168 |     0.9
   48 |   1.2694 |     42.452 |   1.2864 |     42.616 |     0.9
   49 |   1.2667 |     42.008 |   1.2864 |     42.249 |     0.9
   50 |   1.2554 |     41.748 |   1.2816 |     42.831 |     1.0
   51 |   1.2483 |     41.618 |   1.2759 |     42.555 |     1.0
   52 |   1.2451 |     41.753 |   1.2707 |     42.555 |     1.0
   53 |   1.2414 |     41.764 |   1.2681 |     42.525 |     1.0
   54 |   1.2366 |     41.396 |   1.2633 |     41.942 |     1.0
   55 |   1.2258 |     41.239 |   1.2646 |     42.402 |     1.0
   56 |   1.2246 |     41.044 |   1.2603 |     42.218 |     1.1
   57 |   1.2170 |     40.892 |   1.2551 |     41.820 |     1.1
   58 |   1.2141 |     40.849 |   1.2565 |     42.402 |     1.1
   59 |   1.2097 |     40.762 |   1.2561 |     41.789 |     1.1
   60 |   1.2051 |     40.767 |   1.2463 |     41.422 |     1.1
   61 |   1.1988 |     40.366 |   1.2481 |     41.238 |     1.2
   62 |   1.1936 |     40.345 |   1.2434 |     41.391 |     1.2
   63 |   1.1882 |     40.290 |   1.2401 |     41.268 |     1.2
   64 |   1.1866 |     40.318 |   1.2410 |     41.330 |     1.2
   65 |   1.1808 |     40.117 |   1.2382 |     41.330 |     1.2
   66 |   1.1804 |     40.030 |   1.2387 |     40.931 |     1.2
   67 |   1.1724 |     39.776 |   1.2384 |     40.993 |     1.3
   68 |   1.1716 |     39.602 |   1.2307 |     40.870 |     1.3
   69 |   1.1657 |     39.375 |   1.2324 |     40.962 |     1.3
   70 |   1.1617 |     39.429 |   1.2254 |     40.502 |     1.3
   71 |   1.1574 |     39.088 |   1.2253 |     41.360 |     1.3
   72 |   1.1622 |     39.180 |   1.2254 |     40.686 |     1.4
   73 |   1.1494 |     39.017 |   1.2215 |     40.257 |     1.4
   74 |   1.1492 |     39.196 |   1.2206 |     39.614 |     1.4
   75 |   1.1440 |     38.730 |   1.2147 |     39.982 |     1.4
   76 |   1.1389 |     38.562 |   1.2105 |     40.074 |     1.4
   77 |   1.1342 |     38.584 |   1.2118 |     40.165 |     1.4
   78 |   1.1294 |     38.253 |   1.2139 |     40.012 |     1.5
   79 |   1.1280 |     38.410 |   1.2103 |     39.277 |     1.5
   80 |   1.1248 |     38.194 |   1.2072 |     40.227 |     1.5
   81 |   1.1230 |     38.291 |   1.2086 |     40.196 |     1.5
   82 |   1.1192 |     38.123 |   1.2044 |     39.491 |     1.5
   83 |   1.1177 |     37.901 |   1.2029 |     40.104 |     1.6
   84 |   1.1143 |     37.663 |   1.2012 |     39.614 |     1.6
   85 |   1.1048 |     37.652 |   1.2025 |     39.706 |     1.6
   86 |   1.1098 |     37.885 |   1.1981 |     39.246 |     1.6
   87 |   1.1010 |     37.397 |   1.1966 |     39.491 |     1.6
   88 |   1.1020 |     37.397 |   1.1945 |     40.074 |     1.6
   89 |   1.0993 |     37.289 |   1.1914 |     39.645 |     1.7
   90 |   1.0939 |     37.115 |   1.1943 |     39.522 |     1.7
   91 |   1.0877 |     37.245 |   1.1914 |     39.491 |     1.7
   92 |   1.0861 |     36.980 |   1.1949 |     39.246 |     1.7
   93 |   1.0859 |     37.007 |   1.1940 |     39.706 |     1.7
   94 |   1.0777 |     36.644 |   1.1933 |     39.890 |     1.8
   95 |   1.0749 |     36.676 |   1.1906 |     39.338 |     1.8
   96 |   1.0753 |     36.617 |   1.1903 |     39.491 |     1.8
   97 |   1.0724 |     36.769 |   1.1908 |     39.583 |     1.8
   98 |   1.0708 |     36.492 |   1.1822 |     39.246 |     1.8
   99 |   1.0638 |     36.433 |   1.1794 |     39.400 |     1.8
  100 |   1.0604 |     36.265 |   1.1772 |     38.787 |     1.9
  101 |   1.0547 |     36.200 |   1.1856 |     39.583 |     1.9
  102 |   1.0530 |     36.080 |   1.1747 |     39.338 |     1.9
  103 |   1.0496 |     36.064 |   1.1741 |     39.338 |     1.9
  104 |   1.0432 |     35.690 |   1.1757 |     38.817 |     1.9
  105 |   1.0453 |     35.772 |   1.1746 |     38.725 |     2.0
  106 |   1.0420 |     35.609 |   1.1788 |     38.725 |     2.0
  107 |   1.0401 |     35.338 |   1.1726 |     38.542 |     2.0
  108 |   1.0343 |     35.371 |   1.1703 |     38.756 |     2.0
  109 |   1.0336 |     34.964 |   1.1689 |     38.511 |     2.0
  110 |   1.0292 |     35.046 |   1.1639 |     38.450 |     2.1
  111 |   1.0266 |     34.867 |   1.1634 |     38.419 |     2.1
  112 |   1.0241 |     34.818 |   1.1712 |     38.419 |     2.1
  113 |   1.0193 |     34.693 |   1.1737 |     39.124 |     2.1
  114 |   1.0149 |     34.319 |   1.1590 |     37.990 |     2.1
  115 |   1.0144 |     34.384 |   1.1624 |     38.511 |     2.1
  116 |   1.0097 |     34.428 |   1.1628 |     38.419 |     2.2
  117 |   1.0054 |     34.103 |   1.1580 |     38.082 |     2.2
  118 |   1.0051 |     34.336 |   1.1625 |     38.297 |     2.2
  119 |   1.0030 |     34.011 |   1.1605 |     38.297 |     2.2
  120 |   0.9981 |     33.946 |   1.1521 |     38.051 |     2.2
  121 |   0.9965 |     33.610 |   1.1582 |     38.082 |     2.3
  122 |   0.9916 |     33.886 |   1.1509 |     38.358 |     2.3
  123 |   0.9860 |     33.485 |   1.1550 |     38.113 |     2.3
  124 |   0.9880 |     33.713 |   1.1481 |     37.929 |     2.3
  125 |   0.9798 |     33.453 |   1.1514 |     37.898 |     2.3
  126 |   0.9817 |     33.371 |   1.1478 |     38.450 |     2.3
  127 |   0.9724 |     33.247 |   1.1467 |     37.929 |     2.4
  128 |   0.9766 |     33.285 |   1.1465 |     37.806 |     2.4
  129 |   0.9736 |     33.333 |   1.1464 |     37.837 |     2.4
  130 |   0.9710 |     33.149 |   1.1538 |     38.021 |     2.4
  131 |   0.9665 |     32.873 |   1.1457 |     37.347 |     2.4
  132 |   0.9670 |     32.781 |   1.1434 |     37.837 |     2.5
  133 |   0.9589 |     32.748 |   1.1445 |     37.623 |     2.5
  134 |   0.9568 |     32.634 |   1.1457 |     37.868 |     2.5
  135 |   0.9541 |     32.439 |   1.1449 |     37.929 |     2.5
  136 |   0.9499 |     32.174 |   1.1451 |     37.623 |     2.5
  137 |   0.9546 |     32.401 |   1.1408 |     37.439 |     2.5
  138 |   0.9454 |     32.223 |   1.1419 |     37.439 |     2.6
  139 |   0.9447 |     32.060 |   1.1355 |     38.021 |     2.6
  140 |   0.9421 |     32.174 |   1.1364 |     37.561 |     2.6
  141 |   0.9405 |     31.957 |   1.1318 |     37.194 |     2.6
  142 |   0.9395 |     31.979 |   1.1281 |     37.286 |     2.6
  143 |   0.9372 |     31.648 |   1.1396 |     37.040 |     2.7
  144 |   0.9399 |     32.098 |   1.1327 |     37.286 |     2.7
  145 |   0.9270 |     31.475 |   1.1350 |     37.194 |     2.7
  146 |   0.9315 |     31.437 |   1.1325 |     37.377 |     2.7
Early stopping

Model: Seq2Seq Multimodal Bi-LSTM
Source index: <Seq2Seq Index with 47 items>
Target index: <Seq2Seq Index with 34 items>
Encoder embedding dimension: 32
Descriptors dimension: 1136
Decoder embedding dimension: 128
Encoder hidden units: 64
Encoder layers: 2
Decoder hidden units: 128
Decoder layers: 3
Dropout: 0.1
Trainable parameters: 783,490

Training started
X_train.shape: torch.Size([3076, 702])
Y_train.shape: torch.Size([3076, 7])
X_dev.shape: torch.Size([544, 337])
Y_dev.shape: torch.Size([544, 7])
Epochs: 500
Learning rate: 0.001
Weight decay: 0.0001
Epoch | Train                 | Development           | Minutes
      | Loss     | Error Rate | Loss     | Error Rate |
---------------------------------------------------------------
    1 |   2.1573 |     58.518 |   1.5410 |     45.466 |     0.0
    2 |   1.4535 |     46.251 |   1.4047 |     45.466 |     0.0
    3 |   1.3876 |     46.229 |   1.3613 |     44.822 |     0.1
    4 |   1.3343 |     44.950 |   1.3104 |     43.137 |     0.1
    5 |   1.2776 |     42.902 |   1.2636 |     41.820 |     0.1
    6 |   1.2324 |     41.504 |   1.2269 |     41.299 |     0.1
    7 |   1.1909 |     39.721 |   1.2005 |     39.522 |     0.1
    8 |   1.1762 |     39.564 |   1.1696 |     38.419 |     0.1
    9 |   1.1194 |     37.728 |   1.1340 |     36.949 |     0.2
   10 |   1.0730 |     36.752 |   1.1093 |     36.857 |     0.2
   11 |   1.0372 |     35.208 |   1.0712 |     35.968 |     0.2
   12 |   1.0053 |     33.848 |   1.0406 |     34.467 |     0.2
   13 |   0.9583 |     32.385 |   1.0198 |     33.670 |     0.2
   14 |   0.9284 |     31.426 |   0.9962 |     33.272 |     0.2
   15 |   0.8805 |     29.606 |   0.9725 |     31.250 |     0.3
   16 |   0.8442 |     27.883 |   0.9711 |     32.016 |     0.3
   17 |   0.8120 |     26.810 |   0.9427 |     30.607 |     0.3
   18 |   0.7714 |     25.228 |   0.9365 |     29.871 |     0.3
   19 |   0.7468 |     24.393 |   0.9144 |     29.013 |     0.3
   20 |   0.7054 |     22.871 |   0.9267 |     29.565 |     0.4
   21 |   0.6892 |     22.421 |   0.9097 |     28.585 |     0.4
   22 |   0.6527 |     21.028 |   0.9129 |     28.186 |     0.4
   23 |   0.6254 |     20.075 |   0.9133 |     28.156 |     0.4
   24 |   0.6080 |     19.739 |   0.8908 |     26.930 |     0.4
   25 |   0.5768 |     18.866 |   0.8949 |     26.900 |     0.4
   26 |   0.5382 |     17.301 |   0.8911 |     26.991 |     0.5
   27 |   0.5238 |     17.181 |   0.9090 |     25.582 |     0.5
   28 |   0.5020 |     16.331 |   0.9020 |     26.685 |     0.5
   29 |   0.4926 |     15.962 |   0.8878 |     26.409 |     0.5
   30 |   0.4794 |     15.708 |   0.8981 |     25.888 |     0.5
   31 |   0.4516 |     14.721 |   0.9103 |     25.797 |     0.5
   32 |   0.4460 |     14.749 |   0.8918 |     25.398 |     0.6
   33 |   0.4302 |     14.120 |   0.8919 |     25.490 |     0.6
Early stopping

Model: Seq2Seq Multimodal Bi-LSTM
Source index: <Seq2Seq Index with 47 items>
Target index: <Seq2Seq Index with 34 items>
Encoder embedding dimension: 32
Descriptors dimension: 1136
Decoder embedding dimension: 32
Encoder hidden units: 128
Encoder layers: 4
Decoder hidden units: 64
Decoder layers: 3
Dropout: 0.0
Trainable parameters: 2,423,490

Training started
X_train.shape: torch.Size([3076, 702])
Y_train.shape: torch.Size([3076, 7])
X_dev.shape: torch.Size([544, 337])
Y_dev.shape: torch.Size([544, 7])
Epochs: 500
Learning rate: 0.0001
Weight decay: 1e-05
Epoch | Train                 | Development           | Minutes
      | Loss     | Error Rate | Loss     | Error Rate |
---------------------------------------------------------------
    1 |   3.3718 |     84.287 |   3.0328 |     81.893 |     0.1
    2 |   2.7816 |     81.339 |   2.6189 |     73.805 |     0.2
    3 |   2.4765 |     61.189 |   2.3808 |     58.824 |     0.2
    4 |   2.2851 |     58.924 |   2.2317 |     58.456 |     0.3
    5 |   2.1587 |     57.488 |   2.1200 |     57.169 |     0.4
    6 |   2.0648 |     55.088 |   2.0301 |     53.891 |     0.5
    7 |   1.9790 |     54.156 |   1.9488 |     53.707 |     0.6
    8 |   1.9084 |     50.358 |   1.8792 |     48.346 |     0.6
    9 |   1.8441 |     48.613 |   1.8178 |     48.346 |     0.7
   10 |   1.7876 |     48.613 |   1.7617 |     48.346 |     0.8
   11 |   1.7364 |     48.607 |   1.7100 |     48.346 |     0.9
   12 |   1.6883 |     48.607 |   1.6608 |     48.346 |     1.0
   13 |   1.6422 |     48.607 |   1.6170 |     48.346 |     1.0
   14 |   1.6043 |     47.340 |   1.5799 |     45.466 |     1.1
   15 |   1.5694 |     46.213 |   1.5492 |     45.466 |     1.2
   16 |   1.5414 |     46.213 |   1.5240 |     45.466 |     1.3
   17 |   1.5178 |     46.213 |   1.5044 |     45.466 |     1.4
   18 |   1.5004 |     46.213 |   1.4881 |     45.466 |     1.4
   19 |   1.4849 |     46.213 |   1.4747 |     45.466 |     1.5
   20 |   1.4713 |     46.213 |   1.4629 |     45.466 |     1.6
   21 |   1.4618 |     46.213 |   1.4525 |     45.466 |     1.7
   22 |   1.4492 |     46.207 |   1.4439 |     45.466 |     1.8
   23 |   1.4367 |     46.175 |   1.4353 |     45.435 |     1.8
   24 |   1.4293 |     46.050 |   1.4258 |     45.374 |     1.9
   25 |   1.4206 |     45.958 |   1.4185 |     45.190 |     2.0
   26 |   1.4133 |     45.579 |   1.4096 |     45.037 |     2.1
   27 |   1.4007 |     45.470 |   1.4024 |     44.945 |     2.2
   28 |   1.3922 |     45.357 |   1.3966 |     45.129 |     2.2
   29 |   1.3843 |     45.194 |   1.3888 |     44.730 |     2.3
   30 |   1.3724 |     45.037 |   1.3854 |     44.730 |     2.4
   31 |   1.3658 |     45.021 |   1.3787 |     44.700 |     2.5
   32 |   1.3540 |     44.695 |   1.3757 |     44.945 |     2.6
   33 |   1.3484 |     43.926 |   1.3701 |     44.577 |     2.6
   34 |   1.3387 |     43.655 |   1.3666 |     43.505 |     2.7
   35 |   1.3320 |     43.200 |   1.3609 |     44.118 |     2.8
   36 |   1.3216 |     42.615 |   1.3590 |     43.199 |     2.9
   37 |   1.3166 |     42.441 |   1.3544 |     42.616 |     3.0
   38 |   1.3081 |     42.192 |   1.3504 |     43.137 |     3.0
   39 |   1.2982 |     41.948 |   1.3491 |     42.923 |     3.1
   40 |   1.2922 |     41.683 |   1.3478 |     43.137 |     3.2
   41 |   1.2843 |     41.650 |   1.3410 |     42.494 |     3.3
   42 |   1.2761 |     41.222 |   1.3371 |     42.249 |     3.4
   43 |   1.2686 |     40.957 |   1.3309 |     41.636 |     3.4
   44 |   1.2586 |     40.496 |   1.3266 |     41.881 |     3.5
   45 |   1.2522 |     40.307 |   1.3226 |     41.789 |     3.6
   46 |   1.2484 |     39.938 |   1.3168 |     41.605 |     3.7
   47 |   1.2384 |     39.624 |   1.3146 |     41.544 |     3.8
   48 |   1.2304 |     39.250 |   1.3109 |     40.839 |     3.8
   49 |   1.2210 |     38.898 |   1.3067 |     41.023 |     3.9
   50 |   1.2150 |     38.800 |   1.3016 |     41.054 |     4.0
   51 |   1.2050 |     38.622 |   1.3032 |     40.901 |     4.1
   52 |   1.2039 |     38.427 |   1.2921 |     40.778 |     4.2
   53 |   1.1903 |     38.253 |   1.2923 |     40.411 |     4.2
   54 |   1.1803 |     37.879 |   1.2848 |     40.227 |     4.3
   55 |   1.1740 |     37.722 |   1.2864 |     40.533 |     4.4
   56 |   1.1657 |     37.511 |   1.2774 |     40.411 |     4.5
   57 |   1.1596 |     37.495 |   1.2754 |     39.583 |     4.6
   58 |   1.1534 |     37.294 |   1.2733 |     40.165 |     4.6
   59 |   1.1470 |     37.012 |   1.2704 |     39.614 |     4.7
   60 |   1.1367 |     36.763 |   1.2684 |     39.645 |     4.8
   61 |   1.1277 |     36.465 |   1.2647 |     39.553 |     4.9
   62 |   1.1213 |     36.303 |   1.2574 |     39.737 |     5.0
   63 |   1.1154 |     36.248 |   1.2547 |     39.920 |     5.0
   64 |   1.1073 |     35.994 |   1.2522 |     39.216 |     5.1
   65 |   1.0993 |     35.804 |   1.2420 |     39.277 |     5.2
   66 |   1.0930 |     35.587 |   1.2471 |     39.154 |     5.3
   67 |   1.0823 |     35.452 |   1.2436 |     39.491 |     5.4
   68 |   1.0752 |     35.387 |   1.2410 |     39.124 |     5.4
   69 |   1.0673 |     35.170 |   1.2386 |     38.971 |     5.5
   70 |   1.0626 |     34.650 |   1.2348 |     39.062 |     5.6
   71 |   1.0546 |     34.710 |   1.2331 |     38.634 |     5.7
   72 |   1.0449 |     34.628 |   1.2245 |     38.879 |     5.7
   73 |   1.0389 |     34.325 |   1.2254 |     38.971 |     5.8
   74 |   1.0307 |     34.141 |   1.2208 |     38.511 |     5.9
   75 |   1.0250 |     34.076 |   1.2216 |     38.695 |     6.0
   76 |   1.0179 |     33.539 |   1.2211 |     38.143 |     6.1
   77 |   1.0105 |     33.339 |   1.2204 |     37.960 |     6.1
   78 |   1.0069 |     33.420 |   1.2209 |     37.868 |     6.2
   79 |   0.9980 |     32.976 |   1.2115 |     38.235 |     6.3
   80 |   0.9927 |     32.889 |   1.2172 |     37.898 |     6.4
   81 |   0.9844 |     32.764 |   1.2048 |     37.898 |     6.5
   82 |   0.9759 |     32.223 |   1.2110 |     38.511 |     6.5
   83 |   0.9668 |     32.076 |   1.2114 |     37.960 |     6.6
   84 |   0.9632 |     31.838 |   1.2051 |     37.500 |     6.7
   85 |   0.9585 |     31.675 |   1.2066 |     37.439 |     6.8
   86 |   0.9497 |     31.329 |   1.2001 |     37.745 |     6.9
   87 |   0.9423 |     31.318 |   1.1944 |     37.040 |     6.9
   88 |   0.9366 |     30.776 |   1.1925 |     36.949 |     7.0
   89 |   0.9314 |     30.689 |   1.1900 |     36.673 |     7.1
   90 |   0.9247 |     30.386 |   1.1980 |     36.612 |     7.2
   91 |   0.9157 |     29.931 |   1.1884 |     36.275 |     7.3
   92 |   0.9083 |     29.584 |   1.1900 |     36.029 |     7.3
   93 |   0.9078 |     29.530 |   1.1958 |     36.305 |     7.4
   94 |   0.9027 |     29.156 |   1.1898 |     36.091 |     7.5
   95 |   0.8922 |     28.701 |   1.1872 |     36.029 |     7.6
   96 |   0.8853 |     28.603 |   1.1833 |     36.366 |     7.7
   97 |   0.8828 |     28.386 |   1.1849 |     35.723 |     7.7
   98 |   0.8742 |     28.126 |   1.1833 |     35.509 |     7.8
   99 |   0.8664 |     27.839 |   1.1815 |     35.570 |     7.9
  100 |   0.8612 |     27.660 |   1.1830 |     35.202 |     8.0
  101 |   0.8562 |     27.379 |   1.1779 |     35.018 |     8.1
  102 |   0.8504 |     27.232 |   1.1836 |     34.896 |     8.1
  103 |   0.8411 |     26.810 |   1.1808 |     34.743 |     8.2
  104 |   0.8397 |     26.761 |   1.1842 |     35.509 |     8.3
  105 |   0.8336 |     26.300 |   1.1778 |     34.651 |     8.4
  106 |   0.8274 |     26.430 |   1.1792 |     35.294 |     8.5
  107 |   0.8240 |     26.111 |   1.1865 |     35.325 |     8.5
  108 |   0.8140 |     25.813 |   1.1794 |     34.926 |     8.6
  109 |   0.8092 |     25.580 |   1.1785 |     34.252 |     8.7
Early stopping

Model: Seq2Seq Multimodal Bi-LSTM
Source index: <Seq2Seq Index with 47 items>
Target index: <Seq2Seq Index with 34 items>
Encoder embedding dimension: 32
Descriptors dimension: 1136
Decoder embedding dimension: 32
Encoder hidden units: 64
Encoder layers: 2
Decoder hidden units: 64
Decoder layers: 3
Dropout: 0.0
Trainable parameters: 440,642

Training started
X_train.shape: torch.Size([3076, 702])
Y_train.shape: torch.Size([3076, 7])
X_dev.shape: torch.Size([544, 337])
Y_dev.shape: torch.Size([544, 7])
Epochs: 500
Learning rate: 0.001
Weight decay: 1e-05
Epoch | Train                 | Development           | Minutes
      | Loss     | Error Rate | Loss     | Error Rate |
---------------------------------------------------------------
    1 |   2.5620 |     68.065 |   2.0475 |     53.922 |     0.0
    2 |   1.8054 |     50.948 |   1.5991 |     45.833 |     0.0
    3 |   1.5164 |     46.180 |   1.4552 |     45.987 |     0.0
    4 |   1.4410 |     46.142 |   1.4188 |     45.466 |     0.1
    5 |   1.4192 |     46.278 |   1.4090 |     45.987 |     0.1
    6 |   1.4099 |     46.305 |   1.3995 |     45.987 |     0.1
    7 |   1.4008 |     46.261 |   1.3946 |     45.987 |     0.1
    8 |   1.3911 |     46.072 |   1.3837 |     44.792 |     0.1
    9 |   1.3734 |     44.918 |   1.3554 |     43.811 |     0.2
   10 |   1.3462 |     44.289 |   1.3297 |     43.076 |     0.2
   11 |   1.3253 |     43.986 |   1.3131 |     43.321 |     0.2
   12 |   1.3069 |     43.677 |   1.3000 |     42.770 |     0.2
   13 |   1.2856 |     43.173 |   1.2845 |     42.218 |     0.2
   14 |   1.2668 |     42.317 |   1.2677 |     41.759 |     0.2
   15 |   1.2459 |     41.840 |   1.2579 |     41.085 |     0.3
   16 |   1.2223 |     41.103 |   1.2392 |     40.472 |     0.3
   17 |   1.2039 |     40.269 |   1.2341 |     40.165 |     0.3
   18 |   1.1861 |     39.554 |   1.2294 |     40.411 |     0.3
   19 |   1.1640 |     38.790 |   1.2047 |     38.634 |     0.3
   20 |   1.1470 |     37.912 |   1.1903 |     38.113 |     0.3
   21 |   1.1365 |     37.565 |   1.2047 |     38.725 |     0.4
   22 |   1.1079 |     36.823 |   1.1684 |     37.714 |     0.4
   23 |   1.0824 |     35.912 |   1.1566 |     37.653 |     0.4
   24 |   1.0659 |     35.165 |   1.1357 |     36.183 |     0.4
   25 |   1.0533 |     34.450 |   1.1449 |     37.071 |     0.4
   26 |   1.0329 |     34.032 |   1.1138 |     36.458 |     0.4
   27 |   1.0096 |     33.718 |   1.1217 |     36.121 |     0.5
   28 |   0.9899 |     32.575 |   1.1016 |     35.631 |     0.5
   29 |   0.9662 |     31.648 |   1.0931 |     36.275 |     0.5
   30 |   0.9500 |     31.388 |   1.1002 |     35.141 |     0.5
   31 |   0.9480 |     31.394 |   1.0979 |     35.631 |     0.5
   32 |   0.9262 |     30.575 |   1.0836 |     35.263 |     0.5
   33 |   0.9126 |     30.012 |   1.0797 |     34.957 |     0.6
   34 |   0.8892 |     29.264 |   1.0703 |     34.069 |     0.6
   35 |   0.8761 |     28.907 |   1.0699 |     34.651 |     0.6
   36 |   0.8660 |     28.647 |   1.0786 |     34.896 |     0.6
   37 |   0.8405 |     27.715 |   1.0686 |     34.069 |     0.6
   38 |   0.8185 |     26.723 |   1.0650 |     33.854 |     0.6
   39 |   0.8130 |     26.858 |   1.0401 |     33.364 |     0.7
   40 |   0.7982 |     26.393 |   1.0495 |     33.241 |     0.7
   41 |   0.7882 |     26.100 |   1.0611 |     33.517 |     0.7
   42 |   0.7715 |     25.612 |   1.0493 |     32.996 |     0.7
   43 |   0.7614 |     25.141 |   1.0499 |     32.904 |     0.7
Early stopping

Model: Seq2Seq Multimodal Bi-LSTM
Source index: <Seq2Seq Index with 47 items>
Target index: <Seq2Seq Index with 34 items>
Encoder embedding dimension: 128
Descriptors dimension: 1136
Decoder embedding dimension: 128
Encoder hidden units: 32
Encoder layers: 2
Decoder hidden units: 64
Decoder layers: 3
Dropout: 0.2
Trainable parameters: 288,610

Training started
X_train.shape: torch.Size([3076, 702])
Y_train.shape: torch.Size([3076, 7])
X_dev.shape: torch.Size([544, 337])
Y_dev.shape: torch.Size([544, 7])
